outlet_id,file_name,rank,suspicion_score,flagged,kind,consensus,z,reason
outlet_66dff2a1,image_0001.jpg,15,0.0055,0,scored,0.745,0.68,
outlet_66dff2a1,image_0007.jpg,16,0.0046,0,scored,0.757,0.87,
outlet_66dff2a1,image_0015.jpg,17,0.0009,0,scored,0.458,-4.10,
outlet_66dff2a1,image_0013.jpg,18,0.0003,0,scored,0.424,-4.68,
outlet_680cfd33,image_0001.jpg,1,0.9320,1,scored,-0.005,-4.42,Median similarity to peers -0.01 vs folder median 0.31 (modified z = -4.4; absolute floor 0.27). Scene reads as 'poster close-up' while 7/11 peers read as 'closed shutter'. Signage text 'বিকাশ বা ব্যাংকের অ্যাপ দিয়ে | 2 5 0 | পেমেন্ট করুন' shares 0/10 tokens with outlet signage ('01720832999 | শাঃ আবুল কালাম আজাদ | 62'). No geometric match to nearest peers (max 0 SIFT inliers).
outlet_680cfd33,image_0001_1.jpg,2,0.3388,0,scored,0.232,-1.08,
outlet_680cfd33,image_0006.jpg,3,0.3308,0,scored,0.247,-0.88,
outlet_680cfd33,image_0004_1.jpg,4,0.2945,0,scored,0.275,-0.48,
outlet_680cfd33,image_0007.jpg,5,0.2545,0,scored,0.298,-0.15,
outlet_680cfd33,image_0003_1.jpg,6,0.2397,0,scored,0.309,0.00,
outlet_680cfd33,image_0004.jpg,7,0.2397,0,scored,0.309,0.00,
outlet_680cfd33,image_0003.jpg,8,0.2323,0,scored,0.316,0.10,
outlet_680cfd33,image_0002.jpg,9,0.2256,0,scored,0.364,0.78,
outlet_680cfd33,image_0008.jpg,10,0.2214,0,scored,0.350,0.57,
outlet_680cfd33,image_0002_1.jpg,11,0.1599,0,scored,0.436,1.79,
outlet_680cfd33,image_0005.jpg,12,0.0895,0,scored,0.523,3.01,
outlet_68bc17a7,image_0009.jpg,1,0.3000,1,duplicate,nan,nan,Identical copy of image_0008.jpg (content hash match); duplicate submission adds no new evidence of a visit.
outlet_68bc17a7,image_0021.jpg,2,0.0083,0,scored,0.717,-2.45,
outlet_68bc17a7,image_0029.jpg,3,0.0054,0,scored,0.747,-1.43,
outlet_68bc17a7,image_0001.jpg,4,0.0050,0,scored,0.751,-1.30,
outlet_68bc17a7,image_0016.jpg,5,0.0044,0,scored,0.760,-1.01,
outlet_68bc17a7,image_0026.jpg,6,0.0040,0,scored,0.765,-0.82,
outlet_68bc17a7,image_0014.jpg,7,0.0039,0,scored,0.767,-0.75,
outlet_68bc17a7,image_0005.jpg,8,0.0038,0,scored,0.769,-0.70,
outlet_68bc17a7,image_0004.jpg,9,0.0038,0,scored,0.770,-0.67,
outlet_68bc17a7,image_0030.jpg,10,0.0031,0,scored,0.782,-0.25,
outlet_68bc17a7,image_0027.jpg,11,0.0030,0,scored,0.783,-0.22,
outlet_68bc17a7,image_0019.jpg,12,0.0028,0,scored,0.787,-0.07,
outlet_68bc17a7,image_0010.jpg,13,0.0028,0,scored,0.788,-0.05,
outlet_68bc17a7,image_0017.jpg,14,0.0027,0,scored,0.790,0.00,
outlet_68bc17a7,image_0002.jpg,15,0.0026,0,scored,0.793,0.10,
outlet_68bc17a7,image_0028.jpg,16,0.0025,0,scored,0.794,0.13,
outlet_68bc17a7,image_0012.jpg,17,0.0025,0,scored,0.794,0.15,
outlet_68bc17a7,image_0006.jpg,18,0.0025,0,scored,0.795,0.17,
outlet_68bc17a7,image_0008.jpg,19,0.0024,0,scored,0.797,0.25,
outlet_68bc17a7,image_0015.jpg,20,0.0023,0,scored,0.798,0.28,
outlet_68bc17a7,image_0023.jpg,21,0.0023,0,scored,0.798,0.28,
outlet_68bc17a7,image_0013.jpg,22,0.0023,0,scored,0.800,0.34,
outlet_68bc17a7,image_0011.jpg,23,0.0021,0,scored,0.804,0.48,
outlet_68bc17a7,image_0003.jpg,24,0.0015,0,scored,0.823,1.13,
outlet_68bc17a7,image_0020.jpg,25,0.0014,0,scored,0.825,1.17,
outlet_68bc17a7,image_0022.jpg,26,0.0013,0,scored,0.829,1.34,
outlet_68bc17a7,image_0025.jpg,27,0.0010,0,scored,0.843,1.80,
outlet_68bc17a7,image_0007.jpg,28,0.0008,0,scored,0.850,2.04,
outlet_68bc17a7,image_0024.jpg,29,0.0001,0,scored,0.476,-10.54,
outlet_68bc17a7,image_0018.jpg,30,0.0000,0,scored,0.502,-9.69,
outlet_6aa59f2b,image_0009.jpg,1,0.3442,0,scored,0.217,-1.96,
outlet_6aa59f2b,image_0003_1.jpg,2,0.3389,0,scored,0.232,-1.82,
outlet_6aa59f2b,image_0027.jpg,3,0.3218,0,scored,0.256,-1.59,
outlet_6aa59f2b,image_0028.jpg,4,0.3218,1,duplicate,nan,nan,Identical copy of image_0027.jpg (content hash match); duplicate submission adds no new evidence of a visit.
outlet_6aa59f2b,image_0036.jpg,5,0.3125,0,scored,0.263,-1.52,
outlet_6aa59f2b,image_0007.jpg,6,0.3080,0,scored,0.266,-1.49,
outlet_6aa59f2b,image_0013.jpg,7,0.3000,1,duplicate,nan,nan,Identical copy of image_0012.jpg (content hash match); duplicate submission adds no new evidence of a visit.
outlet_6aa59f2b,image_0021.jpg,8,0.3000,1,duplicate,nan,nan,Identical copy of image_0020.jpg (content hash match); duplicate submission adds no new evidence of a visit.
outlet_6aa59f2b,image_0020.jpg,9,0.2908,0,scored,0.277,-1.40,
outlet_6aa59f2b,image_0025.jpg,10,0.2505,0,scored,0.301,-1.17,
outlet_6aa59f2b,image_0023.jpg,11,0.2442,0,scored,0.305,-1.13,
outlet_6aa59f2b,image_0032.jpg,12,0.2356,0,scored,0.312,-1.06,
outlet_6aa59f2b,image_0034.jpg,13,0.2303,0,scored,0.318,-1.01,
outlet_6aa59f2b,image_0035.jpg,14,0.2278,0,scored,0.381,-0.43,
outlet_6aa59f2b,image_0016.jpg,15,0.2277,0,scored,0.373,-0.50,
outlet_6aa59f2b,image_0029.jpg,16,0.2261,0,scored,0.366,-0.57,
outlet_6aa59f2b,image_0002_1.jpg,17,0.2238,0,scored,0.328,-0.92,
outlet_6aa59f2b,image_0015.jpg,18,0.2225,0,scored,0.354,-0.67,
outlet_6aa59f2b,image_0001_1.jpg,19,0.2207,0,scored,0.345,-0.76,
outlet_6aa59f2b,image_0003.jpg,20,0.2206,0,scored,0.342,-0.79,
outlet_6aa59f2b,image_0002.jpg,21,0.1990,0,scored,0.411,-0.14,
outlet_6aa59f2b,image_0004_1.jpg,22,0.1748,0,scored,0.426,0.00,
outlet_6aa59f2b,image_0024.jpg,23,0.1611,0,scored,0.435,0.08,
outlet_6aa59f2b,image_0001.jpg,24,0.1502,0,scored,0.443,0.16,
outlet_6aa59f2b,image_0014.jpg,25,0.1453,0,scored,0.447,0.20,
outlet_6aa59f2b,image_0031.jpg,26,0.1350,0,scored,0.457,0.29,
outlet_6aa59f2b,image_0005.jpg,27,0.1304,0,scored,0.462,0.33,
outlet_6aa59f2b,image_0006.jpg,28,0.1267,0,scored,0.466,0.37,
outlet_6aa59f2b,image_0012.jpg,29,0.1240,0,scored,0.469,0.40,
outlet_6aa59f2b,image_0026.jpg,30,0.1180,0,scored,0.477,0.48,
outlet_6aa59f2b,image_0033.jpg,31,0.1128,0,scored,0.485,0.54,
outlet_6aa59f2b,image_0010.jpg,32,0.1118,0,scored,0.486,0.56,
outlet_6aa59f2b,image_0011.jpg,33,0.1066,0,scored,0.494,0.63,
outlet_6aa59f2b,image_0017.jpg,34,0.1050,0,scored,0.496,0.65,
outlet_6aa59f2b,image_0019.jpg,35,0.1036,0,scored,0.499,0.67,
outlet_6aa59f2b,image_0008.jpg,36,0.0978,0,scored,0.508,0.76,
outlet_6aa59f2b,image_0018.jpg,37,0.0977,0,scored,0.508,0.76,
outlet_6aa59f2b,image_0030.jpg,38,0.0815,0,scored,0.539,1.05,
outlet_6aa59f2b,image_0004.jpg,39,0.0772,0,scored,0.548,1.14,
outlet_6aa59f2b,image_0022.jpg,40,0.0225,0,scored,0.656,2.15,
outlet_6b2080bc,image_0003.jpg,1,0.8739,1,scored,0.097,-7.57,"Median similarity to peers 0.10 vs folder median 0.49 (modified z = -7.6; absolute floor 0.27). Scene reads as 'shop interior' while 2/5 peers read as 'closed shutter'. No readable signage text, while peers show 'হেড | হেড | CHINESE'. No geometric match to nearest peers (max 5 SIFT inliers)."
outlet_6b2080bc,image_0004.jpg,2,0.1484,0,scored,0.445,-0.83,
outlet_6b2080bc,image_0005.jpg,3,0.1310,0,scored,0.461,-0.52,
outlet_6b2080bc,image_0002.jpg,4,0.0939,0,scored,0.515,0.52,
outlet_6b2080bc,image_0006.jpg,5,0.0939,0,scored,0.515,0.52,
outlet_6b2080bc,image_0001.jpg,6,0.0452,0,scored,0.611,2.38,
outlet_6cd2f45a,image_0002.jpg,1,0.8889,1,scored,0.120,-16.60,"Median similarity to peers 0.12 vs folder median 0.88 (modified z = -16.6; absolute floor 0.27). Scene reads as 'shop interior' while 5/5 peers read as 'closed shutter'. No readable signage text, while peers show '01911-543095 | মোবাইল: 01605-034206) | দোয়'. No geometric match to nearest peers (max 5 SIFT inliers)."
outlet_6cd2f45a,image_0003.jpg,2,0.0004,0,scored,0.876,0.00,
outlet_6cd2f45a,image_0004.jpg,3,0.0004,0,scored,0.876,0.00,
outlet_6cd2f45a,image_0005.jpg,4,0.0002,0,scored,0.900,0.52,
outlet_6cd2f45a,image_0006.jpg,5,0.0001,0,scored,0.913,0.82,
outlet_6cd2f45a,image_0001.jpg,6,0.0000,0,scored,0.650,-4.95,
outlet_6df6bcc9,image_0004.jpg,1,0.0773,0,scored,0.548,-0.67,
outlet_6df6bcc9,image_0001.jpg,2,0.0757,0,scored,0.552,-0.62,
outlet_6df6bcc9,image_0003.jpg,3,0.0531,0,scored,0.597,0.00,
outlet_6df6bcc9,image_0005.jpg,4,0.0265,0,scored,0.647,0.68,
outlet_6df6bcc9,image_0002.jpg,5,0.0125,0,scored,0.691,1.28,
outlet_70f9bde3,image_0003.jpg,1,0.0074,0,scored,0.725,0.00,
outlet_70f9bde3,image_0004.jpg,2,0.0074,0,scored,0.725,0.00,
outlet_70f9bde3,image_0002.jpg,3,0.0068,0,scored,0.731,0.08,
outlet_70f9bde3,image_0006.jpg,4,0.0037,0,scored,0.771,0.65,
outlet_70f9bde3,image_0008.jpg,5,0.0035,0,scored,0.774,0.70,
outlet_70f9bde3,image_0001.jpg,6,0.0000,0,scored,0.367,-5.13,
outlet_70f9bde3,image_0007.jpg,7,0.0000,0,scored,0.264,-6.61,
outlet_70f9bde3,image_0005.jpg,8,0.0000,0,scored,0.328,-5.69,
outlet_7109ee18,image_0006.jpg,1,0.0054,0,scored,0.746,-1.98,
outlet_7109ee18,image_0010.jpg,2,0.0054,0,scored,0.747,-1.95,
outlet_7109ee18,image_0015.jpg,3,0.0052,0,scored,0.749,-1.86,
outlet_7109ee18,image_0014.jpg,4,0.0027,0,scored,0.789,-0.46,
outlet_7109ee18,image_0009.jpg,5,0.0026,0,scored,0.792,-0.35,
outlet_7109ee18,image_0016.jpg,6,0.0026,0,scored,0.792,-0.34,
outlet_7109ee18,image_0002.jpg,7,0.0024,0,scored,0.795,-0.23,
outlet_7109ee18,image_0017.jpg,8,0.0024,0,scored,0.797,-0.16,
outlet_7109ee18,image_0012.jpg,9,0.0022,0,scored,0.800,-0.06,
outlet_7109ee18,image_0013.jpg,10,0.0021,0,scored,0.803,0.06,
outlet_7109ee18,image_0011.jpg,11,0.0018,0,scored,0.811,0.33,
outlet_7109ee18,image_0004.jpg,12,0.0015,0,scored,0.820,0.67,
outlet_7109ee18,image_0005.jpg,13,0.0015,0,scored,0.820,0.67,
outlet_7109ee18,image_0003.jpg,14,0.0013,0,scored,0.829,0.96,
outlet_7109ee18,image_0001.jpg,15,0.0011,0,scored,0.837,1.27,
outlet_7109ee18,image_0008.jpg,16,0.0011,0,scored,0.839,1.34,
outlet_7109ee18,image_0018.jpg,17,0.0009,0,scored,0.845,1.55,
outlet_7109ee18,image_0007.jpg,18,0.0008,0,scored,0.850,1.73,
outlet_731b30e0,image_0003.jpg,1,0.1597,0,scored,0.436,-1.32,
outlet_731b30e0,image_0006.jpg,2,0.1337,0,scored,0.458,-0.75,
outlet_731b30e0,image_0004.jpg,3,0.1173,0,scored,0.478,-0.24,
outlet_731b30e0,image_0001.jpg,4,0.1044,0,scored,0.497,0.24,
outlet_731b30e0,image_0002.jpg,5,0.0961,0,scored,0.511,0.60,
outlet_731b30e0,image_0005.jpg,6,0.0421,0,scored,0.616,3.30,
outlet_74d4383f,image_0004.jpg,1,0.2240,0,scored,0.327,-1.68,
outlet_74d4383f,image_0001.jpg,2,0.1225,0,scored,0.471,-0.71,
outlet_74d4383f,image_0002.jpg,3,0.0652,0,scored,0.574,-0.02,
outlet_74d4383f,image_0005.jpg,4,0.0637,0,scored,0.577,0.00,
outlet_74d4383f,image_0006.jpg,5,0.0570,0,scored,0.590,0.09,
outlet_74d4383f,image_0003.jpg,6,0.0157,0,scored,0.677,0.67,
outlet_74d4383f,image_0007.jpg,7,0.0119,0,scored,0.694,0.78,
outlet_76e418b9,image_0002.jpg,1,0.6823,1,scored,0.164,-3.17,Median similarity to peers 0.16 vs folder median 0.50 (modified z = -3.2; absolute floor 0.27). Scene reads as 'closed shutter' while 7/13 peers read as 'storefront'. Signage text 'ক্যাশ | ১০৯৫ | বিকাশ' shares 6/15 tokens with outlet signage ('বিকাশ | হাজার | হাজাবে'). No geometric match to nearest peers (max 21 SIFT inliers).
outlet_76e418b9,image_0001_1.jpg,2,0.2415,0,scored,0.307,-1.82,
outlet_76e418b9,image_0002_1.jpg,3,0.2215,0,scored,0.334,-1.57,
outlet_76e418b9,image_0012.jpg,4,0.2209,0,scored,0.347,-1.45,
outlet_76e418b9,image_0011.jpg,5,0.1737,0,scored,0.427,-0.70,
outlet_76e418b9,image_0003.jpg,6,0.1154,0,scored,0.481,-0.19,
outlet_76e418b9,image_0007.jpg,7,0.1137,0,scored,0.483,-0.17,
outlet_76e418b9,image_0009.jpg,8,0.0917,0,scored,0.519,0.17,
outlet_76e418b9,image_0006.jpg,9,0.0811,0,scored,0.540,0.36,
outlet_76e418b9,image_0010.jpg,10,0.0780,0,scored,0.547,0.43,
outlet_76e418b9,image_0008.jpg,11,0.0720,0,scored,0.560,0.55,
outlet_76e418b9,image_0001.jpg,12,0.0665,0,scored,0.572,0.66,
outlet_76e418b9,image_0005.jpg,13,0.0655,0,scored,0.574,0.68,
outlet_76e418b9,image_0004.jpg,14,0.0602,0,scored,0.584,0.78,
outlet_777f9297,image_0001_1.jpg,1,0.6489,1,scored,0.346,-34.86,"Median similarity to peers 0.35 vs folder median 0.86 (modified z = -34.9; absolute floor 0.27). Scene reads as 'closed shutter' while 12/12 peers read as 'storefront'. No readable signage text, while peers show 'টেলিকম | আর | টেলিকম'. No geometric match to nearest peers (max 5 SIFT inliers)."
outlet_777f9297,image_0004.jpg,2,0.0864,0,scored,0.526,-22.70,
outlet_777f9297,image_0003.jpg,3,0.0007,0,scored,0.854,-0.54,
outlet_777f9297,image_0006.jpg,4,0.0006,0,scored,0.862,0.00,
outlet_777f9297,image_0009.jpg,5,0.0006,0,scored,0.864,0.11,
outlet_777f9297,image_0012.jpg,6,0.0006,0,scored,0.865,0.17,
outlet_777f9297,image_0010.jpg,7,0.0006,0,scored,0.866,0.24,
outlet_777f9297,image_0005.jpg,8,0.0005,0,scored,0.868,0.36,
outlet_777f9297,image_0011.jpg,9,0.0005,0,scored,0.871,0.57,
outlet_777f9297,image_0008.jpg,10,0.0004,0,scored,0.879,1.13,
outlet_777f9297,image_0002.jpg,11,0.0001,0,scored,0.693,-11.45,
outlet_777f9297,image_0001.jpg,12,0.0000,0,scored,0.800,-4.19,
outlet_777f9297,image_0007.jpg,13,0.0000,0,scored,0.820,-2.87,
outlet_782744b7,image_0003.jpg,1,0.0560,0,scored,0.592,-0.67,
outlet_782744b7,image_0006.jpg,2,0.0456,0,scored,0.610,-0.30,
outlet_782744b7,image_0002.jpg,3,0.0374,0,scored,0.625,0.00,
outlet_782744b7,image_0005.jpg,4,0.0368,0,scored,0.626,0.02,
outlet_782744b7,image_0001.jpg,5,0.0091,0,scored,0.711,1.76,
outlet_782744b7,image_0004.jpg,6,0.0061,0,scored,0.739,2.33,
outlet_782744b7,image_0007.jpg,7,0.0028,0,scored,0.489,-2.79,
outlet_7b0d7e5d,image_0001_1.jpg,1,0.3431,0,scored,0.220,-1.44,
outlet_7b0d7e5d,image_0003_1.jpg,2,0.3085,0,scored,0.266,-1.21,
outlet_7b0d7e5d,image_0004.jpg,3,0.1600,0,scored,0.436,-0.33,
outlet_7b0d7e5d,image_0002_1.jpg,4,0.1341,0,scored,0.458,-0.22,
outlet_7b0d7e5d,image_0004_1.jpg,5,0.1205,0,scored,0.474,-0.14,
outlet_7b0d7e5d,image_0006.jpg,6,0.0866,0,scored,0.529,0.14,
outlet_7b0d7e5d,image_0001.jpg,7,0.0338,0,scored,0.632,0.67,
outlet_7b0d7e5d,image_0005.jpg,8,0.0328,0,scored,0.634,0.68,
outlet_7b0d7e5d,image_0003.jpg,9,0.0218,0,scored,0.658,0.80,
outlet_7b0d7e5d,image_0002.jpg,10,0.0111,0,scored,0.698,1.01,
outlet_7d7b1abc,image_0019.jpg,1,0.3000,1,duplicate,nan,nan,Identical copy of image_0018.jpg (content hash match); duplicate submission adds no new evidence of a visit.
outlet_7d7b1abc,image_0004.jpg,2,0.0077,0,scored,0.548,-11.51,
outlet_7d7b1abc,image_0021.jpg,3,0.0045,0,scored,0.759,-1.87,
outlet_7d7b1abc,image_0015.jpg,4,0.0044,0,scored,0.760,-1.83,
outlet_7d7b1abc,image_0008.jpg,5,0.0032,0,scored,0.779,-0.96,
outlet_7d7b1abc,image_0017.jpg,6,0.0029,0,scored,0.785,-0.70,
outlet_7d7b1abc,image_0012.jpg,7,0.0028,0,scored,0.787,-0.61,
outlet_7d7b1abc,image_0022.jpg,8,0.0025,0,scored,0.793,-0.32,
outlet_7d7b1abc,image_0001.jpg,9,0.0024,0,scored,0.797,-0.14,
outlet_7d7b1abc,image_0009.jpg,10,0.0024,0,scored,0.797,-0.14,
outlet_7d7b1abc,image_0024.jpg,11,0.0023,0,scored,0.799,-0.06,
outlet_7d7b1abc,image_0018.jpg,12,0.0023,0,scored,0.799,-0.04,
outlet_7d7b1abc,image_0003.jpg,13,0.0022,0,scored,0.801,0.04,
outlet_7d7b1abc,image_0007.jpg,14,0.0021,0,scored,0.803,0.11,
outlet_7d7b1abc,image_0023.jpg,15,0.0020,0,scored,0.808,0.33,
outlet_7d7b1abc,image_0011.jpg,16,0.0017,0,scored,0.814,0.62,
outlet_7d7b1abc,image_0006.jpg,17,0.0017,0,scored,0.814,0.65,
outlet_7d7b1abc,image_0025.jpg,18,0.0017,0,scored,0.814,0.65,
outlet_7d7b1abc,image_0014.jpg,19,0.0016,0,scored,0.819,0.86,
outlet_7d7b1abc,image_0002.jpg,20,0.0012,0,scored,0.831,1.40,
outlet_7d7b1abc,image_0016.jpg,21,0.0011,0,scored,0.837,1.69,
outlet_7d7b1abc,image_0013.jpg,22,0.0011,0,scored,0.839,1.75,
outlet_7d7b1abc,image_0010.jpg,23,0.0009,0,scored,0.845,2.02,
outlet_7d7b1abc,image_0020.jpg,24,0.0007,0,scored,0.857,2.58,
outlet_7d7b1abc,image_0005.jpg,25,0.0000,0,scored,0.738,-2.84,
outlet_7f1dd575,image_0001_1.jpg,1,0.6204,1,scored,0.434,-3.02,Median similarity to peers 0.43 vs folder median 0.60 (modified z = -3.0; absolute floor 0.27). Scene reads as 'storefront' while 8/9 peers read as 'restaurant'. Signage text '01911 | 401550 | মোঃ' shares 0/26 tokens with outlet signage ('মোবাঃ ০১৭২৮-৫৪১৪৫৪ | উন্নতমানের ' | খাবার পরিবেশন ক্রা হ্য়…'). No geometric match to nearest peers (max 7 SIFT inliers).
outlet_7f1dd575,image_0002.jpg,2,0.0886,0,scored,0.525,-1.37,
outlet_7f1dd575,image_0009.jpg,3,0.0826,0,scored,0.537,-1.16,
outlet_7f1dd575,image_0008.jpg,4,0.0801,0,scored,0.542,-1.06,
outlet_7f1dd575,image_0006.jpg,5,0.0526,0,scored,0.598,-0.04,
outlet_7f1dd575,image_0005.jpg,6,0.0504,0,scored,0.602,0.04,
outlet_7f1dd575,image_0001.jpg,7,0.0482,0,scored,0.606,0.11,
outlet_7f1dd575,image_0007.jpg,8,0.0482,0,scored,0.606,0.11,
outlet_7f1dd575,image_0004.jpg,9,0.0425,0,scored,0.616,0.29,
outlet_7f1dd575,image_0003.jpg,10,0.0138,0,scored,0.685,1.54,
outlet_8033796b,image_0012.jpg,1,0.0401,0,scored,0.242,-42.56,
outlet_8033796b,image_0001.jpg,2,0.0009,0,scored,0.847,-1.76,
outlet_8033796b,image_0011.jpg,3,0.0007,0,scored,0.855,-1.17,
outlet_8033796b,image_0003.jpg,4,0.0005,0,scored,0.869,-0.24,
outlet_8033796b,image_0010.jpg,5,0.0005,0,scored,0.869,-0.24,
outlet_8033796b,image_0004.jpg,6,0.0004,0,scored,0.876,0.24,
outlet_8033796b,image_0009.jpg,7,0.0004,0,scored,0.877,0.29,
outlet_8033796b,image_0006.jpg,8,0.0004,0,scored,0.878,0.32,
outlet_8033796b,image_0002.jpg,9,0.0004,0,scored,0.879,0.45,
outlet_8033796b,image_0005.jpg,10,0.0004,0,scored,0.881,0.56,
outlet_8033796b,image_0007.jpg,11,0.0003,0,scored,0.888,1.05,
outlet_8033796b,image_0008.jpg,12,0.0000,0,scored,0.649,-15.12,
outlet_817272f8,image_0003.jpg,1,0.0031,0,scored,0.781,-2.34,
outlet_817272f8,image_0001.jpg,2,0.0013,0,scored,0.831,-0.67,
outlet_817272f8,image_0004.jpg,3,0.0008,0,scored,0.851,0.00,
outlet_817272f8,image_0005.jpg,4,0.0005,0,scored,0.870,0.64,
outlet_817272f8,image_0002.jpg,5,0.0004,0,scored,0.879,0.95,
outlet_827dd729,image_0001_1.jpg,1,0.8848,1,scored,0.148,-18.28,Median similarity to peers 0.15 vs folder median 0.82 (modified z = -18.3; absolute floor 0.27). Scene reads as 'closed shutter' while 5/13 peers read as 'shop interior'. Signage text '[[ | sursik | ভাঃ @ঃ' shares 0/7 tokens with outlet signage ('নিউ | CER | ং'). No geometric match to nearest peers (max 8 SIFT inliers).
outlet_827dd729,image_0003.jpg,2,0.6511,1,scored,0.210,-16.59,Median similarity to peers 0.21 vs folder median 0.82 (modified z = -16.6; absolute floor 0.27). Scene reads as 'storefront' while 5/13 peers read as 'shop interior'. Signage text 'প | ঢাকা | IONNO' shares 0/3 tokens with outlet signage ('নিউ | CER | ং'). No geometric match to nearest peers (max 14 SIFT inliers).
outlet_827dd729,image_0001.jpg,3,0.0031,0,scored,0.782,-1.11,
outlet_827dd729,image_0012.jpg,4,0.0027,0,scored,0.790,-0.90,
outlet_827dd729,image_0007.jpg,5,0.0021,0,scored,0.804,-0.53,
outlet_827dd729,image_0008.jpg,6,0.0019,0,scored,0.810,-0.37,
outlet_827dd729,image_0011.jpg,7,0.0017,0,scored,0.815,-0.23,
outlet_827dd729,image_0005.jpg,8,0.0012,0,scored,0.832,0.23,
outlet_827dd729,image_0006.jpg,9,0.0010,0,scored,0.841,0.48,
outlet_827dd729,image_0004.jpg,10,0.0010,0,scored,0.842,0.50,
outlet_827dd729,image_0002.jpg,11,0.0009,0,scored,0.847,0.63,
outlet_827dd729,image_0009.jpg,12,0.0008,0,scored,0.850,0.72,
outlet_827dd729,image_0013.jpg,13,0.0008,0,scored,0.854,0.83,
outlet_827dd729,image_0010.jpg,14,0.0007,0,scored,0.860,0.99,
outlet_830a6674,image_0004.jpg,1,0.3000,1,duplicate,nan,nan,Identical copy of image_0003.jpg (content hash match); duplicate submission adds no new evidence of a visit.
outlet_830a6674,image_0009.jpg,2,0.3000,1,duplicate,nan,nan,Identical copy of image_0008.jpg (content hash match); duplicate submission adds no new evidence of a visit.
outlet_830a6674,image_0013.jpg,3,0.3000,1,duplicate,nan,nan,Identical copy of image_0012.jpg (content hash match); duplicate submission adds no new evidence of a visit.
outlet_830a6674,image_0014.jpg,4,0.3000,1,duplicate,nan,nan,Identical copy of image_0012.jpg (content hash match); duplicate submission adds no new evidence of a visit.
outlet_830a6674,image_0007.jpg,5,0.0768,0,scored,0.549,-1.48,
outlet_830a6674,image_0002.jpg,6,0.0541,0,scored,0.595,-0.81,
outlet_830a6674,image_0012.jpg,7,0.0452,0,scored,0.611,-0.58,
outlet_830a6674,image_0011.jpg,8,0.0432,0,scored,0.615,-0.53,
outlet_830a6674,image_0006.jpg,9,0.0331,0,scored,0.633,-0.26,
outlet_830a6674,image_0008.jpg,10,0.0181,0,scored,0.669,0.26,
outlet_830a6674,image_0001.jpg,11,0.0142,0,scored,0.683,0.47,
outlet_830a6674,image_0005.jpg,12,0.0101,0,scored,0.704,0.77,
outlet_830a6674,image_0010.jpg,13,0.0101,0,scored,0.704,0.77,
outlet_830a6674,image_0003.jpg,14,0.0073,0,scored,0.726,1.09,
outlet_830ca989,image_0017.jpg,1,0.0024,0,scored,0.795,-1.24,
outlet_830ca989,image_0001.jpg,2,0.0021,0,scored,0.804,-0.93,
outlet_830ca989,image_0013.jpg,3,0.0018,0,scored,0.812,-0.65,
outlet_830ca989,image_0015.jpg,4,0.0017,0,scored,0.815,-0.55,
outlet_830ca989,image_0002.jpg,5,0.0016,0,scored,0.819,-0.39,
outlet_830ca989,image_0003.jpg,6,0.0014,0,scored,0.825,-0.17,
outlet_830ca989,image_0006.jpg,7,0.0014,0,scored,0.826,-0.12,
outlet_830ca989,image_0010.jpg,8,0.0013,0,scored,0.829,-0.03,
outlet_830ca989,image_0014.jpg,9,0.0013,0,scored,0.830,0.00,
outlet_830ca989,image_0018.jpg,10,0.0011,0,scored,0.838,0.29,
outlet_830ca989,image_0005.jpg,11,0.0011,0,scored,0.839,0.33,
outlet_830ca989,image_0009.jpg,12,0.0009,0,scored,0.848,0.67,
outlet_830ca989,image_0008.jpg,13,0.0008,0,scored,0.850,0.74,
outlet_830ca989,image_0019.jpg,14,0.0008,0,scored,0.852,0.82,
outlet_830ca989,image_0011.jpg,15,0.0007,0,scored,0.857,0.99,
outlet_830ca989,image_0007.jpg,16,0.0006,0,scored,0.862,1.18,
outlet_830ca989,image_0004.jpg,17,0.0006,0,scored,0.862,1.18,
outlet_830ca989,image_0012.jpg,18,0.0006,0,scored,0.862,1.18,
outlet_830ca989,image_0016.jpg,19,0.0000,0,scored,0.638,-6.93,
outlet_8543b5b4,image_0004_1.jpg,1,0.7913,1,scored,0.163,-5.11,"Median similarity to peers 0.16 vs folder median 0.80 (modified z = -5.1; absolute floor 0.27). Scene reads as 'closed shutter' while 5/9 peers read as 'storefront'. No readable signage text, while peers show '5 | 01 | 01'. No geometric match to nearest peers (max 11 SIFT inliers)."
outlet_8543b5b4,image_0002_1.jpg,2,0.0304,0,scored,0.638,-1.29,
outlet_8543b5b4,image_0003_1.jpg,3,0.0213,0,scored,0.660,-1.12,
outlet_8543b5b4,image_0001_1.jpg,4,0.0187,0,scored,0.667,-1.06,
outlet_8543b5b4,image_0004.jpg,5,0.0023,0,scored,0.798,0.00,
outlet_8543b5b4,image_0006.jpg,6,0.0023,0,scored,0.798,0.00,
outlet_8543b5b4,image_0005.jpg,7,0.0007,0,scored,0.857,0.47,
outlet_8543b5b4,image_0001.jpg,8,0.0006,0,scored,0.864,0.53,
outlet_8543b5b4,image_0002.jpg,9,0.0004,0,scored,0.879,0.65,
outlet_8543b5b4,image_0003.jpg,10,0.0003,0,scored,0.885,0.70,
outlet_867ffca6,image_0003.jpg,1,0.0032,0,scored,0.358,-17.35,
outlet_867ffca6,image_0002.jpg,2,0.0029,0,scored,0.786,-1.28,
